,Names,"Elastic (Young's, Tensile) Modulus",Elongation at Break,Poisson's Ratio,Shear Modulus,Tensile Strength: Ultimate (UTS),Tensile Strength: Yield (Proof),Latent Heat of Fusion,Melting Completion (Liquidus),Melting Onset (Solidus),Specific Heat Capacity,Thermal Conductivity,Thermal Expansion,Electrical Conductivity: Equal Volume,Electrical Conductivity: Equal Weight (Specific),Base Metal Price,Density,Embodied Carbon,Embodied Energy,Embodied Water,Resilience: Ultimate (Unit Rupture Work),Resilience: Unit (Modulus of Resilience),Stiffness to Weight: Axial,Stiffness to Weight: Bending,Strength to Weight: Axial,Strength to Weight: Bending,Thermal Diffusivity,Thermal Shock Resistance,Iron (Fe)Fe,Nickel (Ni)Ni,Manganese (Mn)Mn,Molybdenum (Mo)Mo,Silicon (Si)Si,Copper (Cu)Cu,Carbon (C)C,Chromium (Cr)Cr,Vanadium (V)V,Phosphorus (P)P,Sulfur (S)S,PREN (Pitting Resistance),Niobium (Nb)Nb,Nitrogen (N)N,Aluminum (Al)Al,Titanium (Ti)Ti,Zirconium (Zr)Zr,Brinell Hardness,Fatigue Strength,Maximum Temperature: Mechanical,Impact Strength: V-Notched Charpy,Tungsten (W)W,Maximum Temperature: Corrosion,Selenium (Se)Se,Cobalt (Co)Co,Magnesium (Mg)Mg,Tin (Sn)Sn,Arsenic (As)As,Shear Strength,Calcium (Ca)Ca,Boron (B)B,Oxygen (O)O,Tantalum (Ta)Ta,Cerium (Ce)Ce,Lanthanum (La)La,Lead (Pb)Pb,Zinc (Zn)Zn
1176,EN-1.4035-X46CrS13-Stainless-Steel,190.0,18.0,0.28,76.0,690.0,400.0,270,1430,1390,480,29.0,10.0,3.0,3.5,7.0,7.7,2.0,27,100,110.0,420.0,14.0,25.0,25.0,22.0,7.8,25.0,84.5,0.0,1.0,0.0,0.5,0.0,0.46499999999999997,13.25,0.0,0.02,0.25,13.0,0.0,0.0,0.0,0.0,0.0,220.0,250.0,760.0,,0.0,380.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,EN-1.4057-X17CrNi16-2-Stainless-Steel,200.0,14.0,0.28,77.0,910.0,660.0,280,1440,1390,480,25.0,10.0,2.5,2.9,9.5,7.7,2.2,32,120,113.0,1155.0,14.0,25.0,32.5,27.0,6.7,32.5,80.55000000000001,2.0,0.75,0.0,0.5,0.0,0.16999999999999998,16.0,0.0,0.02,0.0075,16.0,0.0,0.0,0.0,0.0,0.0,,375.0,850.0,18.5,0.0,400.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,EN-1.4104-X14CrMoS17-Stainless-Steel,200.0,17.0,0.28,77.0,690.0,455.0,280,1440,1390,480,25.0,10.0,2.5,2.9,8.5,7.7,2.2,30,120,98.5,555.0,14.0,25.0,25.0,22.5,6.7,24.5,81.44999999999999,0.0,0.75,0.4,0.5,0.0,0.135,16.5,0.0,0.02,0.25,18.0,0.0,0.0,0.0,0.0,0.0,,270.0,860.0,,0.0,410.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,EN-1.4109-X70CrMo15-Stainless-Steel,200.0,19.0,0.28,76.0,770.0,420.0,280,1440,1400,480,30.0,10.0,2.7,3.1,8.5,7.7,2.2,30,110,120.0,460.0,14.0,25.0,28.0,24.0,8.1,28.0,82.85,0.0,0.5,0.6000000000000001,0.35,0.0,0.675,15.0,0.0,0.02,0.0075,17.0,0.0,0.0,0.0,0.0,0.0,250.0,270.0,820.0,,0.0,390.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,EN-1.4110-X55CrMo14-Stainless-Steel,190.0,12.5,0.28,76.0,1245.0,880.0,280,1440,1400,480,30.0,11.0,2.8,3.2,8.0,7.7,2.3,33,110,135.0,2515.0,14.0,25.0,45.0,32.5,8.1,43.5,83.7,0.0,0.5,0.65,0.5,0.0,0.54,14.0,0.075,0.02,0.0075,16.0,0.0,0.0,0.0,0.0,0.0,,490.0,790.0,,0.0,390.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,EN-1.4112-X90CrMoV18-Stainless-Steel,200.0,20.0,0.28,77.0,750.0,430.0,280,1430,1390,480,15.0,10.0,2.2,2.5,10.0,7.7,2.6,37,130,130.0,480.0,14.0,25.0,27.0,24.0,4.1,26.0,78.9,0.0,0.5,1.1,0.5,0.0,0.925,18.0,0.095,0.02,0.0075,22.0,0.0,0.0,0.0,0.0,0.0,230.0,280.0,910.0,,0.0,400.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,EN-1.4116-X50CrMoV15-Stainless-Steel,200.0,14.0,0.28,76.0,750.0,430.0,280,1440,1400,480,30.0,11.0,2.7,3.1,8.0,7.7,2.5,36,110,87.0,470.0,14.0,25.0,27.0,24.0,8.1,26.0,83.15,0.0,0.5,0.65,0.5,0.0,0.5,14.5,0.15000000000000002,0.02,0.0075,18.0,0.0,0.075,0.0,0.0,0.0,240.0,240.0,800.0,,0.0,390.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,EN-1.4122-X39CrMo17-1-Stainless-Steel,200.0,14.0,0.28,77.0,820.0,540.0,280,1440,1400,480,15.0,10.0,2.2,2.5,9.5,7.7,2.4,33,120,101.5,760.0,14.0,25.0,29.5,25.5,4.0,29.0,80.30000000000001,0.5,0.75,1.05,0.5,0.0,0.39,16.5,0.0,0.02,0.0075,20.0,0.0,0.0,0.0,0.0,0.0,,310.0,870.0,,0.0,400.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,EN-1.4123-X40CrMoVN16-2-Stainless-Bearing-Steel,200.0,,0.28,77.0,765.0,,280,1450,1410,480,23.0,10.0,2.4,2.8,10.0,7.7,4.2,62,120,,,14.0,25.0,27.5,24.0,6.3,27.5,80.65,0.25,0.5,1.75,0.5,0.0,0.425,15.25,0.75,0.02,0.015,24.0,0.0,0.2,0.0,0.0,0.0,235.0,,840.0,,0.0,390.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,EN-1.4125-X105CrMo17-Stainless-Steel,200.0,19.0,0.28,77.0,800.0,470.0,280,1430,1390,480,15.0,10.0,2.2,2.5,9.0,7.7,2.3,32,120,130.0,570.0,14.0,25.0,29.0,25.0,4.1,29.0,80.35,0.0,0.5,0.6000000000000001,0.5,0.0,1.1,17.0,0.0,0.02,0.0075,19.0,0.0,0.0,0.0,0.0,0.0,250.0,300.0,870.0,,0.0,390.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,EN-1.4150-X53CrSiMoVN16-2-Stainless-Steel,190.0,20.0,0.28,76.0,730.0,430.0,290,1420,1380,490,23.0,10.0,2.4,2.8,8.5,7.6,2.8,42,120,120.0,470.0,14.0,25.0,27.0,24.0,6.2,27.0,80.9,0.2,0.4,0.30000000000000004,1.5,0.0,0.525,15.75,0.30000000000000004,0.015,0.005,19.0,0.0,0.125,0.0,0.0,0.0,220.0,270.0,840.0,,0.0,390.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,EN-1.4313-X3CrNiMo13-4-Stainless-Steel,200.0,14.5,0.28,76.0,875.0,745.0,280,1450,1400,480,25.0,10.0,2.9,3.3,10.0,7.8,2.4,34,110,130.0,1485.0,14.0,25.0,31.5,25.5,6.7,31.5,81.35,4.0,0.75,0.5,0.35,0.0,0.025,13.0,0.0,0.02,0.0075,15.0,0.0,0.01,0.0,0.0,0.0,,425.0,780.0,62.5,0.0,390.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,EN-1.4415-X2CrNiMoV13-5-2-Stainless-Steel,200.0,18.5,0.28,77.0,880.0,785.0,280,1460,1420,470,19.0,9.9,2.4,2.8,13.0,7.9,3.6,51,120,155.0,1570.0,14.0,25.0,31.0,26.0,5.1,32.0,79.15,5.5,0.25,2.0,0.25,0.0,0.015,12.5,0.3,0.02,0.0075,19.0,0.0,0.0,0.0,0.005,0.0,,490.0,790.0,100.5,0.0,390.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,EN-1.4418-X4CrNiMo16-5-1-Stainless-Steel,200.0,18.0,0.28,77.0,930.0,665.0,280,1450,1400,480,15.0,10.0,2.2,2.5,13.0,7.8,2.8,39,130,150.0,1160.0,14.0,25.0,33.5,27.0,4.0,33.5,76.7,5.0,0.75,1.15,0.35,0.0,0.03,16.0,0.0,0.02,0.0075,20.0,0.0,0.01,0.0,0.0,0.0,,415.0,870.0,76.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,EN-1.4419-X38CrMo14-Stainless-Steel,200.0,14.0,0.28,76.0,1125.0,805.0,280,1440,1400,480,30.0,11.0,2.8,3.2,8.0,7.7,2.2,30,110,132.5,2135.0,14.0,25.0,40.5,30.5,8.1,39.0,84.0,0.0,0.5,0.8,0.5,0.0,0.39,13.75,0.0,0.02,0.0075,16.0,0.0,0.0,0.0,0.0,0.0,,455.0,790.0,,0.0,390.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,EN-1.4422-X1CrNiMoCu12-5-2-Stainless-Steel,200.0,17.0,0.28,76.0,850.0,630.0,270,1450,1410,470,16.0,10.0,2.3,2.6,11.0,7.9,2.7,37,110,130.0,1000.0,14.0,25.0,30.0,25.0,4.3,31.0,80.15,4.5,1.0,1.55,0.25,0.5,0.01,12.0,0.0,0.02,0.0015,17.0,0.0,0.01,0.0,0.0,0.0,,380.0,760.0,110.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,EN-1.4423-X1CrNiMoCu12-7-3-Stainless-Steel,200.0,17.0,0.28,77.0,850.0,630.0,280,1460,1420,470,16.0,9.9,2.3,2.6,14.0,7.9,3.2,43,120,130.0,1000.0,14.0,25.0,30.0,25.0,4.3,31.0,77.15,6.5,1.0,2.55,0.25,0.5,0.01,12.0,0.0,0.02,0.0015,21.0,0.0,0.01,0.0,0.0,0.0,,380.0,780.0,110.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,EN-1.4903-X10CrMoVNb9-1-Stainless-Steel,190.0,20.5,0.28,75.0,675.0,500.0,270,1460,1420,470,26.0,11.0,3.4,4.0,7.0,7.8,2.6,36,88,125.0,650.0,14.0,25.0,24.0,22.0,7.0,23.0,88.8,0.2,0.44999999999999996,0.9750000000000001,0.25,0.15,0.1,8.75,0.215,0.0125,0.0075,13.0,0.08,0.05,0.02,0.0,0.0,,325.0,650.0,44.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,EN-1.4905-X11CrMoWVNb9-11-Stainless-Steel,190.0,19.0,0.28,76.0,740.0,510.0,270,1480,1440,470,26.0,11.0,3.7,4.2,9.5,7.9,2.8,40,90,130.0,680.0,14.0,24.0,26.0,23.0,7.0,25.0,87.5,0.25,0.44999999999999996,1.0,0.3,0.0,0.11,9.0,0.215,0.01,0.005,15.0,0.08,0.07,0.02,0.0,0.0,,330.0,660.0,38.0,1.0,380.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.00275,0.0,0.0,0.0,0.0,0.0,0.0
1195,EN-1.4911-X8CrCoNiMo10-6-Stainless-Steel,200.0,11.0,0.28,76.0,1070.0,970.0,270,1450,1410,470,20.0,11.0,2.7,3.0,20.0,7.9,3.4,49,130,120.0,2410.0,14.0,25.0,38.0,30.0,5.4,37.0,79.75,0.7,0.8,0.75,0.45,0.0,0.08499999999999999,10.5,0.25,0.0125,0.0075,14.0,0.35,0.0175,0.0,0.0,0.0,,530.0,700.0,,0.35,430.0,0.0,6.0,0.0,0.0,0.0,640.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1196,EN-1.4913-X19CrMoNbVN11-1-Stainless-Steel,190.0,18.0,0.28,75.0,925.0,665.0,270,1460,1410,480,24.0,11.0,2.9,3.3,9.0,7.8,2.9,41,97,145.0,1230.0,14.0,25.0,33.0,27.0,6.5,32.5,86.4,0.4,0.65,0.65,0.25,0.0,0.2,10.75,0.2,0.0125,0.0075,14.0,0.4,0.07500000000000001,0.01,0.0,0.0,,400.0,700.0,,0.0,430.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0
1197,EN-1.4922-X20CrMoV11-1-Stainless-Steel,190.0,16.0,0.28,76.0,770.0,550.0,270,1460,1410,470,24.0,11.0,2.9,3.3,7.5,7.8,2.8,40,100,110.0,770.0,14.0,25.0,27.0,24.0,6.5,27.0,85.85,0.55,0.65,1.0,0.2,0.0,0.2,11.25,0.275,0.0125,0.0075,15.0,0.0,0.0,0.0,0.0,0.0,,330.0,720.0,38.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,EN-1.4923-X22CrMoV12-1-Stainless-Steel,190.0,16.5,0.28,76.0,925.0,625.0,270,1450,1410,480,24.0,11.0,2.9,3.3,8.0,7.8,2.9,41,100,130.0,1075.0,14.0,25.0,33.0,27.0,6.5,32.0,85.3,0.55,0.65,1.0,0.25,0.0,0.21,11.75,0.3,0.0125,0.0075,15.0,0.0,0.0,0.0,0.0,0.0,,370.0,740.0,26.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,EN-1.4935-X20CrMoWV12-1-Stainless-Steel,200.0,17.0,0.28,76.0,830.0,620.0,270,1460,1420,470,24.0,11.0,2.9,3.3,9.0,7.8,2.9,42,100,130.0,995.0,14.0,25.0,29.5,25.0,6.5,28.5,84.85,0.55,0.55,1.0,0.3,0.0,0.20500000000000002,11.75,0.275,0.0125,0.0075,16.0,0.0,0.0,0.0,0.0,0.0,,375.0,740.0,,0.5,380.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
