,Names,"Elastic (Young's, Tensile) Modulus",Elongation at Break,Poisson's Ratio,Shear Modulus,Tensile Strength: Ultimate (UTS),Tensile Strength: Yield (Proof),Latent Heat of Fusion,Melting Completion (Liquidus),Melting Onset (Solidus),Specific Heat Capacity,Thermal Conductivity,Thermal Expansion,Electrical Conductivity: Equal Volume,Electrical Conductivity: Equal Weight (Specific),Base Metal Price,Density,Embodied Carbon,Embodied Energy,Embodied Water,Resilience: Ultimate (Unit Rupture Work),Resilience: Unit (Modulus of Resilience),Stiffness to Weight: Axial,Stiffness to Weight: Bending,Strength to Weight: Axial,Strength to Weight: Bending,Thermal Diffusivity,Thermal Shock Resistance,Iron (Fe)Fe,Nickel (Ni)Ni,Manganese (Mn)Mn,Molybdenum (Mo)Mo,Silicon (Si)Si,Copper (Cu)Cu,Carbon (C)C,Chromium (Cr)Cr,Vanadium (V)V,Phosphorus (P)P,Sulfur (S)S,PREN (Pitting Resistance),Niobium (Nb)Nb,Nitrogen (N)N,Aluminum (Al)Al,Titanium (Ti)Ti,Zirconium (Zr)Zr,Brinell Hardness,Fatigue Strength,Maximum Temperature: Mechanical,Impact Strength: V-Notched Charpy,Tungsten (W)W,Maximum Temperature: Corrosion,Selenium (Se)Se,Cobalt (Co)Co,Magnesium (Mg)Mg,Tin (Sn)Sn,Arsenic (As)As,Shear Strength,Calcium (Ca)Ca,Boron (B)B,Oxygen (O)O,Tantalum (Ta)Ta,Cerium (Ce)Ce,Lanthanum (La)La,Lead (Pb)Pb,Zinc (Zn)Zn
610,ASTM-A369-Grade-FP22-Cr-Mo-Steel,190.0,20.0,0.29,74.0,470.0,240.0,260,1470,1430,470,39.0,13.0,7.6,8.7,3.8,7.9,1.7,23,58,80.0,150.0,13.0,24.0,17.0,17.0,11.0,14.0,95.95,0.0,0.44999999999999996,0.9850000000000001,0.25,0.0,0.1,2.25,0.0,0.0125,0.0125,5.5,0.0,0.0,0.0,0.0,0.0,140.0,160.0,460.0,24.146341463414636,0.0,406.1212121212121,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,ASTM-A369-Grade-FP5-Cr-Mo-Steel,190.0,20.0,0.29,74.0,470.0,240.0,260,1460,1420,470,40.0,13.0,8.0,9.2,4.3,7.8,1.7,23,69,80.0,140.0,14.0,25.0,17.0,17.0,11.0,13.0,93.69999999999999,0.0,0.44999999999999996,0.55,0.25,0.0,0.075,5.0,0.0,0.0125,0.0125,6.8,0.0,0.0,0.0,0.0,0.0,140.0,160.0,510.0,24.0,0.0,406.16161616161617,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,ASTM-A369-Grade-FP9-Cr-Mo-Steel,190.0,20.0,0.28,75.0,470.0,240.0,270,1450,1410,480,26.0,13.0,9.0,10.0,6.5,7.8,2.0,28,87,80.0,140.0,14.0,25.0,17.0,17.0,6.9,13.0,88.69999999999999,0.0,0.44999999999999996,1.0,0.75,0.0,0.075,9.0,0.0,0.015,0.015,12.0,0.0,0.0,0.0,0.0,0.0,140.0,160.0,600.0,23.853658536585368,0.0,406.2020202020202,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,ASTM-A369-Grade-FP91-High-Chromium-Steel,190.0,19.0,0.28,75.0,670.0,460.0,270,1460,1420,470,26.0,13.0,8.9,10.0,7.0,7.8,2.6,37,88,110.0,560.0,14.0,25.0,24.0,22.0,6.9,18.0,88.8,0.2,0.44999999999999996,0.9750000000000001,0.35,0.0,0.1,8.75,0.215,0.0125,0.0125,13.0,0.08,0.05,0.01,0.005,0.005,200.0,320.0,600.0,23.70731707317073,0.0,406.24242424242425,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,ASTM-A369-Grade-FP92-High-Chromium-Steel,190.0,19.0,0.28,76.0,710.0,490.0,260,1490,1450,470,26.0,13.0,9.3,10.0,11.0,7.9,2.8,40,89,120.0,620.0,14.0,24.0,25.0,22.0,6.9,19.0,87.44999999999999,0.2,0.44999999999999996,0.44999999999999996,0.25,0.0,0.1,9.0,0.2,0.01,0.005,14.0,0.065,0.05,0.01,0.005,0.005,210.0,330.0,590.0,23.5609756097561,1.75,406.2828282828283,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
615,ASTM-A372-Grade-E-Alloy-Steel,190.0,21.0,0.29,73.0,780.0,490.0,250,1460,1420,470,44.0,13.0,7.2,8.3,2.4,7.8,1.5,20,51,145.0,655.0,13.0,24.0,27.5,24.0,12.0,23.0,97.65,0.0,0.65,0.2,0.25,0.0,0.3,1.0,0.0,0.0075,0.005,12.116666666666667,0.0,0.0,0.0,0.0,0.0,240.0,345.0,420.0,23.414634146341463,0.0,406.32323232323233,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,ASTM-A372-Grade-F-Alloy-Steel,190.0,21.0,0.29,73.0,780.0,490.0,250,1460,1420,470,44.0,13.0,7.3,8.4,2.4,7.8,1.5,20,51,145.0,655.0,13.0,24.0,27.5,24.0,12.0,23.0,97.35,0.0,0.85,0.2,0.25,0.0,0.35,1.0,0.0,0.0075,0.005,10.233333333333333,0.0,0.0,0.0,0.0,0.0,240.0,345.0,420.0,23.26829268292683,0.0,406.3636363636364,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,ASTM-A372-Grade-G-Alloy-Steel,190.0,21.0,0.29,73.0,780.0,490.0,250,1460,1420,470,46.0,13.0,7.2,8.3,2.2,7.8,1.5,20,49,145.0,655.0,13.0,24.0,27.5,24.0,13.0,23.0,97.9,0.0,0.85,0.2,0.25,0.0,0.3,0.525,0.0,0.0075,0.005,8.35,0.0,0.0,0.0,0.0,0.0,240.0,345.0,410.0,23.121951219512194,0.0,406.4040404040404,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,ASTM-A372-Grade-H-Alloy-Steel,190.0,21.0,0.29,73.0,780.0,490.0,250,1460,1420,470,45.0,13.0,7.2,8.3,2.3,7.8,1.5,20,49,145.0,655.0,13.0,24.0,27.5,24.0,12.0,23.0,97.8,0.0,0.925,0.2,0.25,0.0,0.35,0.525,0.0,0.0075,0.005,6.466666666666666,0.0,0.0,0.0,0.0,0.0,240.0,345.0,410.0,22.975609756097562,0.0,406.44444444444446,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,ASTM-A372-Grade-J-Alloy-Steel,190.0,19.5,0.29,73.0,835.0,640.0,250,1460,1420,470,44.0,13.0,7.3,8.4,2.4,7.8,1.5,20,51,150.0,1215.0,13.0,24.0,29.5,25.0,12.0,24.5,97.25,0.0,0.925,0.2,0.25,0.0,0.425,1.0,0.0,0.0075,0.005,4.583333333333332,0.0,0.0,0.0,0.0,0.0,255.0,440.0,420.0,22.829268292682926,0.0,406.4848484848485,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,ASTM-A372-Grade-K-Alloy-Steel,190.0,23.0,0.29,73.0,780.0,620.0,250,1460,1420,470,48.0,13.0,7.8,8.9,4.4,7.9,1.8,24,57,160.0,1010.0,13.0,24.0,27.0,24.0,13.0,23.0,95.0,2.65,0.25,0.4,0.25,0.0,0.09,1.4,0.0,0.0075,0.005,2.7,0.0,0.0,0.0,0.0,0.0,230.0,440.0,440.0,22.682926829268293,0.0,406.52525252525254,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,ASTM-A372-Grade-L-Alloy-Steel,190.0,14.0,0.29,73.0,1160.0,1040.0,250,1460,1420,470,44.0,13.0,7.5,8.6,3.5,7.8,1.7,22,54,150.0,2890.0,13.0,24.0,41.0,31.0,12.0,34.0,95.75,1.85,0.7,0.25,0.25,0.0,0.405,0.8,0.0,0.0075,0.005,3.05,0.0,0.0,0.0,0.0,0.0,350.0,670.0,430.0,22.53658536585366,0.0,406.5656565656566,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,ASTM-A372-Grade-M-Alloy-Steel,190.0,19.5,0.29,73.0,860.0,715.0,250,1460,1420,470,46.0,13.0,8.0,9.1,5.0,7.9,2.0,27,61,160.0,1360.0,13.0,24.0,30.5,25.5,12.0,25.5,93.8,3.3499999999999996,0.30000000000000004,0.5,0.15,0.0,0.115,1.75,0.04,0.0075,0.005,3.4,0.0,0.0,0.0,0.0,0.0,260.0,485.0,450.0,22.390243902439025,0.0,406.6060606060606,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,ASTM-A387-Grade-11-K11789-1.25Cr-0.5Mo-Steel,190.0,25.0,0.29,73.0,550.0,310.0,260,1460,1420,470,39.0,13.0,7.4,8.5,2.9,7.8,1.6,21,53,115.0,260.0,13.0,24.0,19.5,19.0,11.0,16.5,96.9,0.0,0.525,0.55,0.65,0.0,0.11000000000000001,1.25,0.0,0.0125,0.0125,3.1,0.0,0.0,0.0,0.0,0.0,165.0,225.0,430.0,22.24390243902439,0.0,406.64646464646466,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,ASTM-A387-Grade-12-K11757-1Cr-0.5Mo-Steel,190.0,25.0,0.29,73.0,495.0,285.0,250,1470,1420,470,44.0,13.0,7.2,8.3,2.8,7.8,1.6,21,51,104.0,215.0,13.0,24.0,17.0,17.5,12.0,14.5,97.6,0.0,0.525,0.525,0.275,0.0,0.11000000000000001,1.0,0.0,0.0125,0.0125,2.7,0.0,0.0,0.0,0.0,0.0,150.0,210.0,430.0,22.097560975609756,0.0,406.6868686868687,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,ASTM-A387-Grade-2-S50460-0.5Cr-0.5Mo-Steel,190.0,25.0,0.29,73.0,510.0,305.0,250,1470,1420,470,45.0,13.0,7.2,8.3,2.6,7.9,1.6,20,50,109.0,250.0,13.0,24.0,18.0,18.0,12.0,15.0,97.69999999999999,0.0,0.675,0.525,0.275,0.0,0.13,0.65,0.0,0.0125,0.0125,2.4,0.0,0.0,0.0,0.0,0.0,155.0,220.0,420.0,21.951219512195124,0.0,406.72727272727275,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,ASTM-A387-Grade-21-K31545-3Cr-1Mo-Steel,190.0,21.0,0.29,74.0,545.0,290.0,260,1470,1430,470,41.0,13.0,7.6,8.8,4.1,7.9,1.8,23,62,97.0,230.0,13.0,24.0,19.5,19.0,11.0,15.5,95.2,0.0,0.44999999999999996,1.0,0.25,0.0,0.1,3.05,0.0,0.0125,0.0125,6.4,0.0,0.0,0.0,0.0,0.0,165.0,205.0,480.0,21.804878048780488,0.0,406.7676767676768,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,ASTM-A387-Grade-21L-Class-1-3Cr-1Mo-Steel,190.0,21.0,0.29,74.0,500.0,230.0,260,1470,1430,470,41.0,13.0,7.6,8.8,4.1,7.9,1.8,23,62,84.0,140.0,13.0,24.0,18.0,18.0,11.0,14.0,95.25,0.0,0.44999999999999996,1.0,0.25,0.0,0.05,3.05,0.0,0.0125,0.0125,6.4,0.0,0.0,0.0,0.0,0.0,150.0,160.0,480.0,21.65853658536585,0.0,406.80808080808083,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,ASTM-A387-Grade-22-K21590-2.25Cr-1Mo-Steel,190.0,21.0,0.29,74.0,540.0,290.0,260,1470,1430,470,40.0,13.0,7.5,8.6,3.8,7.9,1.7,23,58,97.5,230.0,13.0,24.0,19.0,18.5,11.0,15.5,95.94999999999999,0.0,0.44999999999999996,1.0,0.25,0.0,0.1,2.25,0.0,0.0125,0.0125,5.6,0.0,0.0,0.0,0.0,0.0,165.0,200.0,460.0,21.512195121951223,0.0,406.8484848484849,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,ASTM-A387-Grade-22L-Class-1-2.25Cr-1Mo-Steel,190.0,20.0,0.29,74.0,500.0,230.0,260,1470,1430,470,40.0,13.0,7.5,8.6,3.8,7.9,1.7,23,58,83.0,140.0,13.0,24.0,18.0,18.0,11.0,14.0,96.0,0.0,0.44999999999999996,1.0,0.25,0.0,0.05,2.25,0.0,0.0125,0.0125,5.6,0.0,0.0,0.0,0.0,0.0,150.0,160.0,460.0,21.365853658536587,0.0,406.8888888888889,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,ASTM-A387-Grade-5-S50200-5Cr-0.5Mo-Steel,190.0,20.5,0.29,74.0,550.0,290.0,260,1460,1420,470,40.0,13.0,8.0,9.2,4.3,7.8,1.7,23,69,96.5,230.0,14.0,25.0,19.5,19.0,11.0,15.5,93.69999999999999,0.0,0.44999999999999996,0.55,0.25,0.0,0.075,5.0,0.0,0.0125,0.0125,6.8,0.0,0.0,0.0,0.0,0.0,165.0,200.0,510.0,21.21951219512195,0.0,406.92929292929296,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,ASTM-A387-Grade-9-K90941-9Cr-1Mo-Steel,190.0,20.5,0.28,75.0,550.0,290.0,270,1460,1410,470,26.0,13.0,9.0,10.0,6.5,7.8,2.1,28,87,96.5,225.0,14.0,25.0,19.5,19.0,6.9,15.5,88.94999999999999,0.0,0.44999999999999996,1.0,0.5,0.0,0.075,9.0,0.02,0.0125,0.0125,12.0,0.0,0.0,0.0,0.0,0.0,165.0,200.0,600.0,21.073170731707318,0.0,406.969696969697,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,ASTM-A387-Grade-91-Class-2-K90901-9Cr-1Mo-Steel,190.0,20.0,0.28,75.0,670.0,470.0,270,1460,1420,470,26.0,13.0,8.9,10.0,7.0,7.8,2.6,37,88,120.0,580.0,14.0,25.0,24.0,22.0,6.9,19.0,88.8,0.2,0.44999999999999996,0.9750000000000001,0.35,0.0,0.1,8.75,0.215,0.01,0.005,13.0,0.08,0.05,0.01,0.005,0.005,200.0,330.0,600.0,20.926829268292686,0.0,407.01010101010104,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,SAE-AISI-4012-G40120-Molybdenum-Steel,190.0,23.0,0.29,73.0,420.0,220.0,250,1460,1420,470,51.0,13.0,7.1,8.1,2.1,7.8,1.5,19,47,82.0,130.0,13.0,24.0,15.0,16.0,14.0,12.0,98.55000000000001,0.0,0.875,0.2,0.25,0.0,0.115,0.0,0.0,0.0175,0.02,12.46,0.0,0.0,0.0,0.0,0.0,130.0,160.0,400.0,20.78048780487805,0.0,407.0505050505051,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,SAE-AISI-4023-G40230-Molybdenum-Steel,190.0,23.0,0.29,73.0,440.0,230.0,250,1460,1420,470,51.0,12.0,7.1,8.1,2.1,7.8,1.5,19,47,86.0,140.0,13.0,24.0,16.0,16.0,14.0,14.0,98.44999999999999,0.0,0.8,0.25,0.25,0.0,0.225,0.0,0.0,0.0175,0.02,11.92,0.0,0.0,0.0,0.0,0.0,130.0,170.0,400.0,20.634146341463413,0.0,407.0909090909091,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,SAE-AISI-4024-G40240-Molybdenum-Steel,190.0,14.0,0.29,73.0,600.0,500.0,250,1460,1420,470,51.0,13.0,7.1,8.1,2.1,7.8,1.5,19,47,77.0,670.0,13.0,24.0,21.0,20.0,14.0,18.0,98.4,0.0,0.8,0.25,0.25,0.0,0.225,0.0,0.0,0.0175,0.0425,11.379999999999999,0.0,0.0,0.0,0.0,0.0,180.0,320.0,400.0,20.48780487804878,0.0,407.1313131313131,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,SAE-AISI-4027-G40270-Molybdenum-Steel,190.0,23.0,0.29,73.0,500.0,260.0,250,1460,1420,470,49.0,12.0,7.1,8.1,2.1,7.8,1.5,19,47,97.0,190.0,13.0,24.0,18.0,18.0,13.0,16.0,98.4,0.0,0.8,0.25,0.25,0.0,0.275,0.0,0.0,0.0175,0.02,10.84,0.0,0.0,0.0,0.0,0.0,150.0,190.0,400.0,20.34146341463415,0.0,407.17171717171715,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,SAE-AISI-4028-G40280-Molybdenum-Steel,190.0,18.5,0.29,73.0,560.0,390.0,250,1460,1420,470,49.0,12.0,7.1,8.1,2.1,7.8,1.5,19,47,88.0,450.0,13.0,24.0,19.5,19.5,13.0,18.0,98.4,0.0,0.8,0.25,0.25,0.0,0.275,0.0,0.0,0.0175,0.0425,10.3,0.0,0.0,0.0,0.0,0.0,170.0,255.0,400.0,20.195121951219512,0.0,407.2121212121212,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,SAE-AISI-4037-G40370-Molybdenum-Steel,190.0,23.0,0.29,73.0,540.0,290.0,250,1460,1420,470,48.0,13.0,7.1,8.2,2.1,7.8,1.5,19,47,100.0,220.0,13.0,24.0,19.0,19.0,13.0,16.0,98.3,0.0,0.8,0.25,0.25,0.0,0.375,0.0,0.0,0.0175,0.02,9.76,0.0,0.0,0.0,0.0,0.0,160.0,210.0,400.0,20.048780487804876,0.0,407.25252525252523,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,SAE-AISI-4042-G40420-Molybdenum-Steel,190.0,13.0,0.29,73.0,680.0,570.0,250,1460,1420,470,49.0,12.0,7.1,8.2,2.1,7.8,1.5,19,47,81.0,860.0,13.0,24.0,24.0,22.0,13.0,22.0,98.25,0.0,0.8,0.25,0.25,0.0,0.42500000000000004,0.0,0.0,0.0175,0.02,9.219999999999999,0.0,0.0,0.0,0.0,0.0,200.0,360.0,400.0,19.902439024390244,0.0,407.2929292929293,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,SAE-AISI-4047-G40470-Molybdenum-Steel,190.0,23.0,0.29,73.0,580.0,310.0,250,1460,1420,470,48.0,12.0,7.1,8.2,2.1,7.8,1.5,19,47,110.0,260.0,13.0,24.0,20.0,20.0,13.0,18.0,98.2,0.0,0.8,0.25,0.25,0.0,0.475,0.0,0.0,0.0175,0.02,8.68,0.0,0.0,0.0,0.0,0.0,170.0,220.0,400.0,19.75609756097561,0.0,407.3333333333333,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,SAE-AISI-4118-G41180-Cr-Mo-Steel,190.0,23.0,0.29,73.0,500.0,320.0,250,1460,1420,470,46.0,13.0,7.2,8.2,2.3,7.8,1.5,20,49,100.0,280.0,13.0,24.0,18.0,18.0,13.0,15.0,97.95,0.0,0.8,0.25,0.25,0.0,0.20500000000000002,0.5,0.0,0.0175,0.02,8.14,0.0,0.0,0.0,0.0,0.0,150.0,230.0,410.0,19.609756097560975,0.0,407.37373737373736,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,SAE-AISI-4130-SCM430-G41300-Cr-Mo-Steel,190.0,19.5,0.29,73.0,785.0,710.0,250,1460,1420,470,43.0,13.0,7.2,8.3,2.4,7.8,1.5,20,50,131.5,1525.0,13.0,24.0,28.0,24.0,12.0,23.5,97.75,0.0,0.5,0.2,0.25,0.0,0.30500000000000005,0.9500000000000001,0.0,0.0175,0.02,7.6,0.0,0.0,0.0,0.0,0.0,250.0,490.0,420.0,19.463414634146343,0.0,407.4141414141414,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,SAE-AISI-4137-G41370-Cr-Mo-Steel,190.0,23.0,0.29,73.0,550.0,340.0,250,1460,1420,470,45.0,12.0,7.3,8.3,2.4,7.8,1.5,20,51,110.0,310.0,13.0,24.0,20.0,19.0,12.0,18.0,97.4,0.0,0.8,0.2,0.25,0.0,0.375,0.9500000000000001,0.0,0.0175,0.02,7.06,0.0,0.0,0.0,0.0,0.0,170.0,240.0,420.0,19.31707317073171,0.0,407.45454545454544,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,SAE-AISI-4140-SCM440-G41400-Cr-Mo-Steel,190.0,18.5,0.29,73.0,885.0,790.0,250,1460,1420,470,43.0,13.0,7.3,8.4,2.4,7.8,1.5,20,51,127.0,1755.0,13.0,24.0,31.5,26.0,12.0,26.0,97.3,0.0,0.875,0.2,0.25,0.0,0.405,0.9500000000000001,0.0,0.0175,0.02,6.52,0.0,0.0,0.0,0.0,0.0,255.0,505.0,420.0,19.170731707317074,0.0,407.4949494949495,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,SAE-AISI-4142-G41420-Cr-Mo-Steel,190.0,20.0,0.29,73.0,590.0,370.0,250,1460,1420,470,44.0,12.0,7.3,8.4,2.4,7.8,1.5,20,51,100.0,360.0,13.0,24.0,21.0,20.0,12.0,19.0,97.3,0.0,0.875,0.2,0.25,0.0,0.42500000000000004,0.9500000000000001,0.0,0.0175,0.02,5.9799999999999995,0.0,0.0,0.0,0.0,0.0,180.0,250.0,420.0,19.024390243902438,0.0,407.5353535353535,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,SAE-AISI-4145-SCM445-G41450-Cr-Mo-Steel,190.0,16.0,0.29,73.0,580.0,360.0,250,1460,1420,470,42.0,13.0,7.3,8.4,2.4,7.8,1.5,20,51,80.0,350.0,13.0,24.0,21.0,20.0,11.0,17.0,97.2,0.0,0.875,0.2,0.25,0.0,0.45499999999999996,0.9500000000000001,0.0,0.0175,0.02,5.4399999999999995,0.0,0.0,0.0,0.0,0.0,310.0,240.0,420.0,18.878048780487806,0.0,407.57575757575756,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,SAE-AISI-4147-G41470-Cr-Mo-Steel,190.0,20.0,0.29,73.0,610.0,380.0,250,1460,1420,470,44.0,12.0,7.3,8.4,2.4,7.8,1.5,20,51,110.0,380.0,13.0,24.0,22.0,20.0,12.0,20.0,97.2,0.0,0.875,0.2,0.25,0.0,0.475,0.9500000000000001,0.0,0.0175,0.02,4.899999999999999,0.0,0.0,0.0,0.0,0.0,180.0,260.0,420.0,18.731707317073173,0.0,407.6161616161616,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,SAE-AISI-4150-G41500-Cr-Mo-Steel,190.0,16.0,0.29,73.0,985.0,800.0,250,1460,1420,470,42.0,13.0,7.3,8.4,2.4,7.8,1.5,20,51,131.0,2155.0,13.0,24.0,35.5,28.0,11.0,29.0,97.2,0.0,0.875,0.2,0.25,0.0,0.505,0.9500000000000001,0.0,0.0175,0.02,4.359999999999999,0.0,0.0,0.0,0.0,0.0,290.0,520.0,420.0,18.585365853658537,0.0,407.65656565656565,0.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,SAE-AISI-4161-G41610-Cr-Mo-Steel,190.0,20.0,0.29,73.0,680.0,410.0,250,1460,1410,470,43.0,12.0,7.3,8.4,2.5,7.8,1.5,20,50,120.0,460.0,13.0,24.0,24.0,22.0,12.0,22.0,97.15,0.0,0.875,0.3,0.25,0.0,0.6000000000000001,0.8,0.0,0.0175,0.02,3.8200000000000003,0.0,0.0,0.0,0.0,0.0,200.0,290.0,420.0,18.4390243902439,0.0,407.6969696969697,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,SAE-AISI-4320-SNCM420-G43200-Ni-Cr-Mo-Steel,190.0,25.0,0.29,73.0,680.0,445.0,250,1460,1420,470,46.0,11.0,7.4,8.5,3.4,7.9,1.7,22,52,145.0,520.0,13.0,24.0,24.0,21.5,13.0,23.0,96.4,1.85,0.55,0.25,0.25,0.0,0.195,0.5,0.0,0.0175,0.02,3.2799999999999994,0.0,0.0,0.0,0.0,0.0,200.0,320.0,420.0,18.29268292682927,0.0,407.73737373737373,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,SAE-AISI-4340-SNCM439-G43400-Ni-Cr-Mo-Steel,190.0,17.0,0.29,73.0,985.0,810.0,250,1460,1420,470,44.0,13.0,7.5,8.6,3.5,7.8,1.7,22,53,124.5,2040.0,13.0,24.0,34.5,27.5,12.0,29.0,95.69999999999999,1.85,0.7,0.25,0.25,0.0,0.405,0.8,0.0,0.0175,0.02,2.7399999999999984,0.0,0.0,0.0,0.0,0.0,285.0,535.0,430.0,18.146341463414636,0.0,407.77777777777777,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,SAE-AISI-4340M-300M-K44220-Silicon-Vanadium-Steel,190.0,6.0,0.29,72.0,2340.0,1240.0,280,1440,1400,480,38.0,13.0,7.8,9.1,3.9,7.8,1.9,26,55,120.0,4120.0,13.0,25.0,84.0,51.0,10.0,70.0,94.05,1.85,0.775,0.4,1.65,0.0,0.405,0.85,0.07500000000000001,0.006,0.006,2.2,0.0,0.0,0.0,0.0,0.0,710.0,690.0,430.0,18.0,0.0,407.8181818181818,0.0,0.0,0.0,0.0,0.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,SAE-AISI-4419-G44190-Molybdenum-Steel,190.0,23.0,0.29,73.0,490.0,270.0,250,1470,1420,470,50.0,13.0,7.1,8.1,2.4,7.9,1.5,20,47,97.0,190.0,13.0,24.0,17.0,18.0,13.0,14.0,98.44999999999999,0.0,0.55,0.525,0.25,0.0,0.20500000000000002,0.0,0.0,0.0175,0.02,2.511111111111111,0.0,0.0,0.0,0.0,0.0,150.0,190.0,410.0,18.677272727272726,0.0,407.85858585858585,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,SAE-AISI-4615-G46150-Nickel-Steel,190.0,27.0,0.29,73.0,480.0,350.0,250,1460,1420,470,47.0,12.0,7.3,8.4,3.2,7.9,1.6,22,50,120.0,320.0,13.0,24.0,17.0,17.0,13.0,16.0,96.9,1.85,0.55,0.25,0.25,0.0,0.155,0.0,0.0,0.0175,0.02,2.8222222222222224,0.0,0.0,0.0,0.0,0.0,150.0,260.0,410.0,19.354545454545455,0.0,407.8989898989899,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
